Ax,Ay,Az,Gx,Gy,Gz
-1.377441,-0.3828125,1.28125,-5.923664,-182.0611,-43.61069
-0.04394531,-0.2011719,-0.1826172,-129.9084,-248.1832,33.91603
-0.3618164,0.1660156,-0.8110352,57.34351,79.40458,-58.71756
0.7661133,-1.126953,2.498047,200.2672,250.1298,-207.626
-0.4418945,-0.1362305,1.365234,-248.1832,-16.00763,-64.03053
-0.005371094,-0.3305664,1.11084,-1.412214,-13.89313,0.1221374
-0.765625,-0.6835938,1.834961,-40.94656,167.4809,141.8626
-0.5195313,0.04052734,1.192383,-94.9771,-199.8702,-8.21374
-0.1235352,-0.1430664,-0.7739258,-179.5649,-177.4351,-23.32061
-1.189453,1.092773,-0.2094727,29.29008,250.1298,-15.0229
0.08593751,0.1303711,0.6088867,-6.89313,-63.80916,3.961832
0.1323242,-0.09570313,0.9907228,-13.26718,4.603054,-2.59542
0.7553711,-0.02197266,0.9399413,-42.69466,228,76.229
-1.228516,-0.730957,1.465332,-75.86259,5.236641,11.0916
-0.5820313,0.3032227,0.3276367,-133.6488,-248.1832,-156.8626
-0.07568359,-0.1293945,-0.9506836,96.34351,-110.7252,8.244275
0.25,-0.08251953,0.4912109,10.81679,-94.80916,-87.21374
-0.5883789,1.078613,1.564453,250.1298,250.1298,67.62595
-0.484375,-0.618164,1.844727,-108.6718,-248.1832,-31.29771
0.0625,-0.08691406,1.012207,9.145039,17.28244,1.40458
-0.7407227,-0.4291992,1.688965,-228.6947,250.1298,187.7939
-1.066406,0.6645508,0.8959961,-132.7786,-216.0458,-22.54198
0.08740234,0.08056641,-0.7880859,-212.8092,-204.4275,-172.9695
-0.1879883,0.3227539,-0.5014648,33,-228.8321,-38.34351
-0.015625,-0.07861328,0.5302734,140.5954,250.1298,-79.20611
-0.05810547,0.1113281,0.7558594,-207.7557,-205.5267,-14.41985
0.1484375,-0.1503906,0.9770508,3.954198,18.93893,-1.877863
-0.590332,-0.3017578,1.250977,-79.58015,226.9771,69.22137
-1.018066,0.3344727,1.291992,-129.9847,-248.1832,-70.61069
-0.01953125,0.2070313,-1.376953,-224,-248.1832,-35.96183
-0.2583008,0.4345703,-0.1645508,107.4122,92.78626,-39.96947
-1.422852,-0.3076172,0.6074219,89.12977,250.1298,25.62595
0.2563477,-0.5932617,1.67627,-91.20611,-86.91603,1.854962
0.15625,-0.07861328,0.8989258,0.8625955,-1.664122,-25.81679
0.4633789,-0.001464844,1.553223,-16.41985,182.1527,-24.07634
-1.648438,-0.590332,2.27832,-248.1832,-149.229,91.25191
-0.4692383,0.3920898,0.2099609,-113.9084,-222.2519,-22.32061
0.2856445,-0.3754883,-0.6879883,14.1145,-22.58779,90.35879
0.05078125,-0.04785156,0.1518555,-67.44275,250.1298,-107.2748
1.935547,-6.22998,8.694824,250.1298,-248.1832,-140.2901
-0.8588867,-0.2421875,0.9472656,-208.8015,-248.1832,-115.8855
-0.09082031,-0.2250977,0.9204102,-6.671756,3.992366,-1.10687
-0.5400391,-0.4526367,0.9570313,-64.35878,35.19847,-3.251908
-0.8022461,-1.352051,1.456055,-46.10687,-192.0229,-8.412213
-0.09472656,0.04199219,0.01416016,53.45038,-210.855,-86.91603
0.1586914,-0.1137695,-0.5395508,-5.274809,-43.26717,95.58778
0.05224609,-0.01220703,0.2919922,-80.68702,250.1298,-88.84733
0.05712891,0.3852539,-0.3974609,129.229,250.1298,143.5649
0.08496094,-0.2753906,0.4541016,110.626,-4.19084,19.1145
0.06103516,-0.1499023,0.984375,-2.007634,0.09160305,-0.8091603
-0.1235352,-0.1513672,1.9375,-49.51908,211.1603,63.77862
-0.5229492,-0.7211914,1.269531,-142.4657,-199.2824,-50.29771
0.1567383,-0.2807617,-0.08886719,54.96183,-192.0382,-51.9313
-0.1425781,0.2138672,-0.2636719,142.6336,-78.771,-23.90076
-0.05957031,0.02246094,0.2827148,-95.74046,250.1298,-163.2672
0.2236328,0.234375,0.5332031,94.55725,-68.41985,61.04581
-0.08837891,0.128418,1.467285,48.77863,5.374046,-3.396947
-0.2426758,-0.01416016,0.8012695,24.29771,134.5114,20.9084
-0.4985352,0.4130859,1.533691,-38.27481,250.1298,-62.32824
-1.342285,-0.3486328,1.322754,30.19847,-123.1145,62.28244
-0.05126953,-0.07177734,0.4072266,-90.32061,-106.7557,-34.0916
0.1508789,0.09863281,-0.05615234,-65.22137,250.1298,-171.3053
0.08447266,-0.1010742,0.4101563,-5.251908,158.0992,-185.0687
0.1479492,0.1479492,0.1367188,-3.541985,169.1603,99.52672
0.5249023,-0.1142578,0.1850586,-54.96947,-116.0611,-56.75573
0.9121094,-0.09423828,0.5634766,-8.847328,93.09924,13.54962
0.2993164,-0.07714844,0.5410156,7.274809,-4.343512,-7.664122
1.26416,-0.3383789,0.7949219,-248.1832,-176.2137,27.67939
0.9819336,-0.4785156,-1.305664,-143.1832,-113.2061,185.2214
0.1181641,0.1860352,0.008789062,97.89313,-115.7786,32.29771
0.06835938,-0.01416016,0.0078125,133.7481,250.1298,-62.39695
0,-0.09326172,-0.1474609,-37.01527,104.2748,-153.3817
0.4355469,-0.8476563,-1.867188,141.6488,-52.00763,115.0611
0.3740234,-0.5356445,-0.8359375,7.099236,-10.49618,9.305344
1.560059,-1.803223,-1.22998,76.59542,108.5115,-129.4733
1.458008,-0.859375,-1.29834,-26.70992,-131.8244,126.313
-0.07861328,0.1069336,0.02978516,168.5191,124.1145,-141.4962
-0.02441406,-0.1162109,0.2250977,9.412213,21.58779,123.8626
-0.003417969,0.02734375,0.04296875,-10.27481,79.57252,-141.9084
-0.02050781,-0.07763672,0.1328125,-64.60305,37.84733,-21.01527
1.064453,0.06542969,0.2158203,7.366412,190.3512,-50.71756
-0.2368164,-0.230957,0.2807617,-53.34351,78.84733,-34.32061
-0.230957,-0.1196289,0.9555664,-1.389313,-5.114504,-1.48855
0.001464844,-0.1894531,2.561035,-27.25954,-228.3588,-16.08397
1.510254,-0.1538086,1.060547,-58.19847,-108.4962,18.26718
0.4306641,-0.1918945,0.237793,-30.50382,3.221374,9.045801
0.2421875,-0.2060547,-0.07177734,14.24428,143.4886,31.9542
0.015625,0.001464844,0.1884766,-48.21374,68.22137,56.27481
-0.8813477,0.03222656,0.1079102,-111.6947,-15.75572,-39.0687
-0.03613281,-0.1313477,0.993164,-17.07634,17.9542,0.7480916
-0.527832,-0.3525391,0.8852539,6.007634,127.0153,7.320611
-0.5375977,-0.3769531,1.330566,69.40458,-44.96947,99.24428
-0.05175781,-0.175293,0.3144531,-57.94656,-125.3282,6.412214
0.4536133,-0.3867188,0.5869141,14.33588,-51.1145,31.48092
0.5170898,-0.3974609,0.3422852,-34.08397,28.53435,19.37405
-0.05810547,0.04345703,0.1928711,-42.96183,-45.64885,34.54962
10.58154,-12.90527,10.50977,250.1298,250.1298,-248.1832
-0.9643555,-0.543457,1.131348,-110.0992,-248.1832,-50.83206
-0.08544922,-0.2138672,0.7929688,2.534351,36.42748,3.160305
0.3505859,-0.1855469,1.189941,-33.29008,105.3893,14.86259
-0.5200195,-0.387207,1.600098,-23.80153,-77.84733,6.824428
-0.02929688,-0.3110352,0.4472656,-63.52672,-182.313,-61.72519
0.4477539,-0.2041016,-0.04394531,57.59542,22.73282,36.74809
-0.06347656,0.02197266,0.2163086,-7.412214,86.48855,-43.14504
0.2397461,0.456543,0.1791992,123.2519,75.64122,33.37405
0.01269531,-0.324707,0.4145508,34.71756,58.65649,13.81679
0.4384766,-0.1640625,1.107422,21.83206,68.08397,-15.14504
-0.40625,-0.5537109,1.062012,-53.41984,176.0916,39.31298
-0.7299805,-0.02197266,1.395508,-80.23664,-217.1221,11.64886
0.1625977,-0.2211914,0.01660156,-60.9084,-70.83969,-50.75573
0.2202148,-0.0234375,-0.2553711,34.49618,-91.21374,65.1832
0.05224609,0,0.3339844,-99.15267,38.55725,-119.7176
-0.105957,0.01367188,0.253418,-3.603053,72.28244,-6.870229
0.2680664,-0.02978516,1.546875,40.29771,84.32061,0.9923665
0.28125,-0.1679688,0.9604492,-1.870229,0.1068702,-0.9923665
-0.2006836,0.1894531,0.8339844,-23.70229,-24.0916,-11.69466
0.8837891,-0.3974609,1.630371,-91.85497,176.9237,17.22137
-1.005859,-0.3935547,1.645996,-35.23664,-123.9084,-13.52672
-0.09619141,0.01367188,-0.07177734,-27.66412,-138.2901,-44.15267
0.006835938,0.1079102,0.09326172,-57.61832,-97.19084,115.6565
0.09179688,0.02636719,0.2792969,31.61069,131.3359,-174.0382
-0.1240234,0.1782227,0.1386719,-44.8168,-114.0382,-88.53434
-0.1977539,0.005859375,0.9575195,6.541985,20.58015,4.320611
0.01171875,0.1772461,0.8989258,13.22901,-80.67175,44.8168
-0.4208984,0.08642578,1.411621,-94.69466,212.5191,69.82442
-0.6171875,-0.2504883,1.442871,-43.42748,-212.229,8.900764
0.2426758,-0.2456055,0.2236328,-35.14504,-71.33588,9.251908
0.02050781,0.07128906,0.1875,-41.65649,110.5038,84.73283
7.772461,-5.371582,11.22314,250.1298,250.1298,-186.8626
1.001465,-0.4614258,1.974121,-112.9771,-171.7557,-5.366412
0.4350586,-0.1171875,0.9121094,22.10687,105.229,61.1832
1.509766,0.6845703,2.873047,3.656489,250.1298,-113.0687
-0.8710938,-0.4033203,1.180664,-57.35878,-168.7099,-70.82442
0.1040039,0.1591797,-0.03320313,-68.90839,-248.1832,-26.9084
0.1420898,-0.00390625,-0.04833984,-8.961832,88.22137,-45.55725
-0.8056641,-0.1499023,0.1098633,57.58015,250.1298,78.90076
-0.4521484,0.006347656,1.217285,23.93893,-248.1832,-9.923664
-0.04248047,-0.2294922,0.9726563,-8.893129,-25.68702,-2.473282
0.001464844,-0.2426758,0.965332,-3.083969,-0.6412214,-0.8091603
-0.2104492,-0.2016602,1.290527,-35.60305,22.98473,18.61832
-0.7651367,-0.5317383,1.366211,-61.55725,-129.5038,-53.70992
0.03125,0.2695313,-0.03710938,24.08397,-207.4809,23.22137
0.05175781,-0.001953125,0.1791992,-60.94656,149.8397,64.37405
-0.5458984,1.922852,2.874023,95.72519,250.1298,104.7634
1.572266,-0.01708984,2.806641,-87.20611,-168.8626,-31.65649
0.3041992,-0.168457,0.9672852,-6.045802,8.305344,1.396947
0.09228517,-0.152832,1.108887,11.41221,131.3893,-14.56489
-0.2954102,-0.4350586,1.609863,-20.87786,-146.2672,-13.89313
0.1079102,0.07275391,0.1679688,6.007634,-58.40458,-23.22901
0.1865234,0.07617188,0.004394531,90.41985,-91.32061,212.8626
0.02441406,0.009765625,0.1611328,-109.5878,13.10687,-75.25954
0.1010742,-0.04443359,-0.2138672,-10.03817,250.1298,-28.62595
1.337891,0.005859375,1.133301,-36.54198,-82.38931,-44.58779
0.3989258,-0.03466797,0.8544922,-4.755725,12.89313,-0.04580153
-0.3886719,0.2597656,0.6235352,-62.08397,250.1298,11.23664
-1.032715,0.09765625,1.061035,-139.0076,-248.1832,-42.55725
0.168457,-0.005859375,0.1396484,14.57252,-85.51908,25.31298
0.000488281,0.03662109,0.1538086,-8.083969,1.564886,81.01527
0.1767578,0.1269531,0.3701172,-17.57252,136.7176,-248.1832
-0.5493164,0.3647461,0.1171875,-31.51908,-248.1832,-78.54198
-0.1289063,-0.01318359,1.029297,27.61069,65.71756,10.19084
0.2763672,-0.1459961,0.8198242,3.969466,-3.259542,63.91603
-0.5561523,-0.503418,1.697754,48.32061,-30.59542,33.08397
-0.1669922,-0.04736328,0.5737305,-49.52672,-189.4657,5.992366
0.25,-0.2348633,-0.1123047,3.51145,-92.96947,-32.73283
0.02587891,0.02490234,0.1010742,-83.16794,105.8092,18.80153
-0.1757813,0.5385742,0.1835938,230.7176,237.374,90.77863
1.117188,-0.2441406,1.265137,-66.79389,-81.89313,-0.4427481
0.184082,0.1191406,0.9921875,51.29008,250.1298,27.93893
-1.725098,0.5722656,1.339355,-101.8244,-198.4275,11.9771
0.1831055,0.1230469,-0.9384766,-248.1832,-167.4046,-61.04581
-0.4150391,0.3125,-0.1884766,47.0458,-77.20611,48.00763
0.05712891,1.512695,3.632813,229.1145,250.1298,42.37405
-2.055176,0.0009765619,1.705566,-90.82442,-248.1832,-71.00764
0.05273438,-0.01904297,1.068359,-40.40458,222.0458,12.23664
-0.5380859,0.2875977,1.989746,20.91603,-146.8092,48.08397
0.000488281,-0.03857422,-0.2045898,-219.8244,-248.1832,73.63359
-0.5224609,0.7421875,-0.5146484,125.5115,112.2214,-41.33588
0.3022461,-0.05908203,1.057129,-138.3435,-135.3664,149.6794
0.6196289,-0.2426758,0.4038086,38.54198,-40.51145,-25.87023
0.25,-0.2407227,0.9711914,-4.793893,-0.7709923,-0.7022901
0.1396484,-0.2192383,0.8505859,54.20611,125.4046,1.923664
-0.6469727,-0.2700195,1.971191,-52.55725,-45.45802,-5.465649
-0.02246094,0.2138672,-0.6381836,-100.2595,-248.1832,-56.54198
0.2216797,0.09765625,0.2797852,147.8626,53.32824,-133.687
-0.7963867,-1.105957,2.885254,-76.12977,250.1298,-73.54198
1.182617,-0.9042969,1.738281,-45.96947,-248.1832,-29.57252
0.2114258,-0.2246094,0.9663086,-6.40458,-4.351145,-1.656489
-0.4707031,0.3583984,0.7519531,-52.75573,185.771,42.12214
-0.8217773,-0.2260742,1.999512,-87.00764,-118.9389,-10.91603
0.03662109,0.04492188,-0.612793,-45.2061,-80.82442,-31.30534
-0.1152344,0.5195313,-0.6147461,13.33588,-248.1832,-189.5496
0.1098633,-0.2470703,-1.396973,112.1221,250.1298,38.83969
1.177246,-0.4985352,1.758789,-55.51908,-125.9771,-58.22901
0.1083984,-0.07226563,1.046387,4.625954,-26.40458,97.17558
-0.3383789,-0.6884766,1.396484,-248.1832,200.3893,92.38168
-0.65625,-0.6650391,1.122559,-96.07633,-226.4198,-95.82442
0.02685547,0.1953125,0.001953125,176.4198,-170.8244,43.26717
-0.01611328,-0.01708984,0.2670898,-118.1221,46.34351,18.35114
0.7368164,0.9511719,-0.390625,-124.3435,250.1298,250.1298
-1.080566,-0.04443359,-0.1791992,3.885496,-42.0687,-3.877863
-1.050293,0.1069336,0.4980469,-39.85496,-118.458,-16.62595
-0.8369141,0.3896484,1.712402,-71.73283,-117.6718,56.67176
0.03417969,0.1713867,-0.05517578,-52.71756,-208.2672,50.37405
0.05029297,-0.005371094,0.1220703,-79.41222,107.0229,68.89313
-0.7177734,0.6035156,0.2470703,-73.28244,250.1298,99.29771
-0.1035156,-0.1416016,0.1357422,60.01527,-248.1832,-30.08397
-0.4770508,0.0009765619,1.137207,-6.91603,69.37405,6.541985
-1.313477,-0.5297852,0.871582,22.72519,-200.6336,-17.36641
0.1474609,0.2241211,0.03710938,-83.19084,-248.1832,6.900764
0.1015625,-0.005859375,-0.01367188,1.129771,51.8397,97.67939
0.6708984,0.7167969,0.07080078,3.908397,250.1298,144.8168
0.4423828,-0.2338867,1.091309,-45.23664,15.22137,4.946565
-0.3652344,-0.9921875,1.510742,-87.03817,250.1298,56.70229
-0.5864258,-0.2675781,0.4145508,-50.34351,-148.9618,-101.9313
-0.00390625,0.1162109,-0.015625,-20.61069,-171.5649,-17.64886
0.02392578,0.015625,0.1831055,-95.63359,-115.5496,52.96183
0.08251953,0.8085938,-0.2958984,44.64885,250.1298,123.7252
0.5537109,-0.184082,0.6855469,32.80153,22.55725,13.06107
-0.8325195,-0.9824219,1.794922,-152.0076,-25.80153,-20.42748
-0.1435547,-0.4042969,0.1796875,-13.80153,-176.0382,-16.20611
0.05761719,0.06347656,0.04541016,44.80916,-142.4657,75.19847
0.07958984,-0.008300781,0.1699219,-130.8931,125.374,-58.38931
-0.1894531,-0.005371094,0.0078125,-28.85496,250.1298,-36.54962
0.1386719,0.08154297,1.193848,-84.61069,0.9312977,168.9847
-0.5712891,-0.2514648,1.758789,59.22901,21.37405,48.70229
-0.3193359,0.05957031,0.9204102,-88.80153,-211.6641,13.64122
-0.03417969,-0.01318359,-0.2299805,-29.01527,-94.44275,50.89313
0.06494141,0.008789062,0.1386719,-126.8015,97.60305,-10.9542
-0.1616211,-0.01953125,0.4956055,-1.580153,250.1298,41.70229
-0.0703125,-0.2836914,0.2504883,79.24428,-248.1832,-41.98473
0.7265625,-0.3203125,2.05957,-51.65649,33.32824,56.74046
-0.7519531,-0.6430664,1.699219,72.20611,-105.0687,-23.60305
-0.07373047,-0.1298828,0.3007813,-19.24427,-168.0229,-66.229
0.04541016,-0.1494141,0.05908203,45.68702,-78.38168,-4.015267
0.05859375,-0.003417969,0.3393555,-79.22137,239.8931,-113.9466
-0.3266602,0.2470703,0.2617188,-136.9695,-108.542,-55.90076
0.01171875,-0.09033203,0.9042969,23.53435,-34.70992,100.4198
-0.7749023,-0.2807617,1.155273,75.93893,246.4962,33.13741
-0.5986328,-0.1821289,0.9389648,-110.3664,-216.6947,-36.83969
-0.0234375,0.1499023,-0.496582,-51.35878,-248.1832,0.5114504
0.1137695,-0.009765625,-0.07714844,-45.17557,78.08398,-23.29008
0.09912109,0.1333008,0.2006836,106.4504,64.45038,24.69466
0.5351563,-0.3178711,0.8930664,2.816794,250.1298,0.3969466
0.15625,-0.2734375,0.9189454,-1.458015,-2.946565,7.206107
-1.181152,-0.4418945,2.181641,93.96183,-37.34351,-61.19847
-0.00390625,-0.08789063,0.05664063,-30.42748,-137.3053,24.30534
0.1318359,0.06738281,-0.03027344,32.41221,-248.1832,45.44275
0.06347656,0.03466797,0.137207,-161.9542,154.7939,-65.1145
-0.1914063,0.3115234,-0.05029297,19.0916,250.1298,31.60305
-0.8193359,-0.5595703,0.06738281,-73.46565,-248.1832,-67.58778
-0.5273438,0.02880859,1.64502,-7.862596,250.1298,29.78626
-0.3740234,0.1103516,0.5327148,-99.55725,-193.1374,70.89313
0.1030273,0.03369141,-0.03955078,-114.0763,-248.1832,62.17557
0.1020508,0.006347656,-0.05078125,-144.5725,167.0153,-13.61832
-0.008300781,0.008789062,-0.06982422,214.7863,250.1298,2.755725
-0.6430664,-0.4345703,1.277832,36.06107,16.49618,-27.31297
-1.192871,-1.265137,2.507813,-26.8855,250.1298,65.01527
-0.4145508,0.1616211,0.3486328,-95.28244,-204.4657,-20.61832
0.3374023,-0.409668,-0.04296875,17.18321,-34.09924,59.29008
-0.01025391,0.04589844,0.1386719,-179.7786,-45.61069,-5.358778
1.618652,2.046875,2.276367,250.1298,250.1298,-1.946565
1.108398,-0.5063477,2.594238,-82.35114,-247.3512,-6.198473
0.08789063,-0.1015625,0.9306641,12.08397,71.98473,2.633588
-0.3188477,-0.8662109,0.7148438,-81.84733,39.96183,193.6641
-1.063477,0.1347656,0.7451172,-108.0305,-172.9542,8.580153
0.4316407,-0.1235352,-0.1186523,-148.5954,-6.38168,49.77099
0.08398438,-0.004882812,0.05078125,-112.2137,-54.24427,-77.99236
-0.2329102,0.01757812,0.1152344,125.458,250.1298,179.8931
0.4311523,-0.1044922,0.4267578,20.40458,54.85496,-9.763359
0.1884766,0.1547852,1.307129,-6.343512,72.74809,39.05344
-1.065918,-1.087402,1.565918,-19.38168,-70.32061,-13.38168
-0.2216797,-0.02392578,0.512207,-69.09924,-159.0153,31.03053
0.08496094,0.06152344,0.02490234,-45.43512,-230.6031,-41.36641
0.1743164,0.02490234,0.09326172,-148.1679,213.7023,-124.6641
-0.2832031,0.203125,0.05810547,19.74046,120.5038,16.50382
0.59375,-0.2060547,1.300293,34.03053,185.3206,35.39695
-1.340332,-0.3481445,1.135742,-180.0764,250.1298,84.96947
-0.6850586,0.4370117,0.6049805,-123.542,-248.1832,58.91603
0.152832,-0.2319336,-0.5561523,24.87023,-108.3359,73.32825
0.006347656,-0.0009765619,0.6748047,-57.87023,144.542,-243.8779
-0.09912109,0.1225586,0.3818359,-11.81679,176.3512,46.61069
0.1489258,-0.1425781,0.8530273,-16.48092,-31.19084,-4.832061
0.3374023,0.05419922,0.1875,68.96947,-83.10687,50.83206
-1.22168,-0.4272461,1.422852,-37.59542,-241.0076,28.32825
-0.08789063,-0.2543945,-0.2558594,-147.542,-235.3206,-48.03817
-0.1230469,0.3666992,-0.2285156,128.8626,107.5115,-11.34351
0.1972656,0.1005859,0.6948242,-66.13741,250.1298,-248.1832
0.06835938,0.4902344,2.199219,-195.7939,250.1298,90.0687
0.09082031,-0.2529297,0.9296875,-28.73282,41.03053,3.641221
0.2021484,-0.21875,0.934082,-2.870229,0.259542,-1.175573
0.2148438,-0.2177734,0.9609375,-3.381679,-0.1755725,-1.137405
-0.3530273,-0.4052734,1.184082,-68.85497,198.145,-1.748092
-0.7192383,-0.05419922,1.475098,-69.29008,-135.5496,-6.312977
0.08056641,-0.215332,-0.1201172,-66.83206,-93.66412,13.84733
0.02294922,0.05224609,0.1967773,-71.96183,2.59542,103.6489
0.1416016,0.03710938,0.1186523,-41.42748,156.3512,-233.1908
-0.4360352,0.2509766,0.01269531,22.78626,206.9695,-33.26717
-0.484375,-0.2983398,0.05126953,-52.22901,-248.1832,52.62595
-0.7529297,0.2182617,1.987793,29.92366,134.7176,108.5725
-0.1503906,0.1245117,0.1889648,-100.5802,-173.7634,86.69466
0.1245117,-0.1235352,-0.3051758,-101.3206,-159.4351,117.1069
0.02978516,0.02441406,-0.000488281,-206.458,-8.885496,-3.458015
0.3012695,0.04980469,0.2895508,120.542,87.43511,-153.1527
3.407715,-0.925293,1.751465,-174.1145,86.59542,129.2901
-0.9990234,-0.04345703,1.315918,83.67939,11.99237,-33.1145
-1.580566,-0.1914063,1.953125,158.0763,61.60305,55.48855
-0.4414063,0.2636719,0.4814453,-162.7786,-131.313,-57.78626
0.4277344,-0.2021484,-0.01367188,1.48855,-44.86259,16.74046
-0.02392578,0.04785156,0.2080078,-129.9008,-16.83969,2.557252
1.131348,1.229004,1.298828,250.1298,250.1298,-29.19084
-0.1899414,-0.3354492,1.183105,-91.28244,-248.1832,-62.80153
0.675293,-0.05566406,0.9785156,-6.633588,128.6183,14.1145
-0.1958008,0.1083984,1.248535,145.374,94.57252,-2.59542
-1.200684,0.4038086,0.3320313,-93.91603,-192.4504,-122.0229
0.2773438,-0.006347656,-0.1665039,-172.5649,-143.7557,-107.6031
0.06103516,0.01367188,0.1098633,3.290076,84.74809,-23.48092
1.597656,-10.86035,5.468262,250.1298,250.1298,-248.1832
0,-0.3266602,1.727539,-26.9771,-248.1832,-46.15267
0.1582031,-0.2802734,0.7070313,18.78626,73.78626,25.75573
-0.06640625,-0.2963867,1.225586,-102.0534,79.9542,26.93893
-0.418457,-0.9375001,1.525391,39.19084,-102.7481,-40.16794
0.02685547,0.1821289,-0.1625977,-2.160305,-91.38168,2.442748
0.09179688,0.04638672,0.1005859,26.62595,-124.0534,60.1832
0.1616211,0.05517578,0.3408203,-66.61069,250.1298,-207.1145
-0.8505859,0.03222656,0.2265625,-58.33588,-248.1832,-84.32061
0.2583008,-0.1635742,1.066406,-2.80916,-7.992366,-2.938931
-0.440918,-0.7875977,1.672852,-82.06107,250.1298,97.72519
-1.242188,-0.2612305,1.295898,-4.610687,-248.1832,-23.42748
0.03613281,0.1245117,0.02441406,-43.30534,-248.1832,248.1527
-0.04589844,0.009765625,-0.02636719,-220.5878,-31.0229,38.32061
5.630371,1.458008,-4.052246,-192.3206,-248.1832,-215.5954
0.7573242,-0.125,-0.6264648,87.05344,12.1374,37.59542
2.152832,-0.402832,-0.9213866,-30.25191,-0.2671756,-117.1908
1.192383,-0.8012695,0.1674805,-111.3206,250.1298,250.1298
0.3085938,-0.315918,0.7373047,81.87023,-11.9084,-7.648855
0.009765625,0.07666016,-0.006835938,77.63359,-179.5725,109.2595
0.1464844,-0.02539062,0.1123047,-27.00763,28.8855,32.15267
-0.2524414,0.1606445,0.8603516,-63.75573,11.61832,-143.626
-0.5883789,-0.3066406,0.4257813,-17,-45.26717,-10.20611
-0.6606445,-0.4873046,0.5268555,-5.160306,-3.160305,-2.229008
-0.5546875,-0.5019531,0.6166992,-6.633588,2.450382,-9.045801
-0.9003907,-0.3647461,0.1533203,-9.648855,-6.007634,35.53435
0.1113281,-0.06103516,0.8657228,-148.2672,-123.229,-40.45802
-1.282715,-0.8066406,0.8803711,2.458015,-174.2901,186.1145
-0.5913086,0.2143555,1.099609,-96.57252,-108.7786,-2.389313
0.25,-0.262207,0.2216797,1.282443,-72.62595,-35.89313
0.001953125,0.04199219,0.1362305,-81.68702,-5.80916,1.419847
0.6777344,1.092773,2.574707,192.2061,26,-41.09924
0.890625,-0.9121094,1.767578,-122.8931,37.29008,11.21374
0.6943359,-0.01367188,1.257813,-21.20611,149.2137,111.2977
-0.8916016,-0.1171875,1.711914,66.0687,-168.7481,65.50381
-0.05712891,-0.06347656,0.3769531,-77.37405,-131.0992,-22.89313
0.1450195,0.02539062,0.1474609,15.87023,25.79389,17.16794
0.01904297,0.04492188,0.206543,-159.4657,-28.17557,-98.90839
-0.3286133,0.2089844,0.07373047,90.0458,250.1298,89.62595
0.4941407,-0.2407227,1.243164,25.60305,144.1832,34.25954
-0.3823242,-0.362793,1.023926,-126.916,10.0458,49.38931
-0.7519531,-0.4501954,1.313477,-34.0229,-195.9466,7.687023
0.06298828,0.07226563,-0.1713867,13.80153,-39.48092,5.374046
0.078125,0.04833984,0.1181641,-43.69466,-85.78626,92.46565
0.1479492,0.03564453,0.4799805,35.19847,250.1298,-181.5191
-1.08252,-0.03417969,0.1005859,-35.12977,-248.1832,-85.83969
0.1777344,-0.2236328,1.235352,25.74046,75.14503,66.38931
-1.479492,-0.8764648,1.65332,34.58016,-230.3282,59.91603
-0.2495117,0.1025391,0.1533203,-47.52672,-161.3206,13.53435
-0.05566406,0.1176758,-0.05175781,41.30534,34.33588,-3.022901
0.1811523,0.05664063,0.3476563,-196.3969,56.49618,-240.5496
-0.4785156,0.206543,0.1352539,-107.916,-46.30535,-73.15268
0.1113281,-0.07324219,1.193848,23.77099,151.1756,13.8855
-0.09960938,-0.3657227,1.147949,-96.64122,250.1298,51.54198
-1.192383,0.3261719,0.9658203,-64.229,-217.0382,63.54198
0.1967773,-0.0234375,0.1245117,-32.14504,-78.08398,1.267176
-0.1523438,0,0.1430664,-31.45038,35.34351,32.30534
0.1831055,0.1318359,0.2875977,-146.5573,158.2061,-190.0534
-1.139648,-0.3222656,-0.2060547,-30.70992,145.4886,-36.0687
-0.6010742,-0.05029297,0.4819336,-2.473282,-248.1832,7.068702
-0.734375,-0.262207,1.806641,-32.44275,-69.9771,76
-0.3183594,-0.01904297,0.7939454,-87.12977,-195.9847,70.74046
-0.06347656,0.001464844,0.07177734,14.06107,-38.13741,-16.49618
0.1552734,0.02001953,0.1787109,-189.8549,49.31298,-78.48855
-0.2963867,0.1118164,-0.05419922,-111.687,250.1298,-43.0229
-0.6000977,0.1772461,-0.8549805,-91.32061,250.1298,21.84733
-0.05517578,-0.03613281,-0.925293,7.366412,20.68703,5.374046
-0.2773438,0.1245117,-1.323242,8.78626,-65.21374,-40.62595
-1.212402,0.2314453,0.09619141,-13.71756,-248.1832,9.297709
0.006835938,0.07861328,0.03613281,-45.41984,-220.9389,10.19084
0.3886719,0.03222656,-0.06884766,-76.87787,-71.54198,62.84733
0.2485352,-0.01318359,0.1704102,-45.89313,-232.3206,-131.855
-0.621582,-0.06689453,-0.1015625,-14.69466,99.8855,-23.74809
0.6665039,-0.222168,0.8041992,23.58015,108.9924,47.67939
0.4663086,0.03466797,1.132813,24.30534,198.9389,-18.09924
-1.228516,-0.08154297,1.394531,19.89313,-181.1985,7.908397
0.08935547,0.02392578,0.2460938,-27.26718,-87.35878,-18.45038
0.1953125,-0.09667969,-0.1538086,19.42748,8.900764,-0.5267176
0.2480469,0.1616211,0.3217773,-173.8855,100.9313,-75.34351
-0.8286134,0.2695313,0.8652344,-217.9924,-248.1832,-75.51146
-0.2348633,-0.2089844,1.105469,-21.79389,-20.72519,-55.53435
